Name,Address,Longitude,Latitude,ZipCodeId
JACK IN THE BOX #8490,5903 1ST AVE S,-122.3346470841,47.5500014283,2
JACK IN THE BOX #8476,4203 SW ADMIRAL WAY,-122.3856345048,47.5809994065,10
JACK IN THE BOX #8467,1907 4TH AVE S,-122.3294734032,47.5857012516,23
JACK IN THE BOX #8425,8502 AURORA AVE N,-122.3441221075,47.690846116,1
JACK IN THE BOX #8412,4749 UNIVERSITY WAY NE,-122.313355142,47.6647593366,17
JACK IN THE BOX #8407,1127 SW 128TH ST,-122.3495708463,47.4881972573,26
JACK IN THE BOX #8406,9102 RAINIER AVE S,-122.269611024,47.5216423984,13
JACK IN THE BOX #8350,12515 AURORA AVE N,-122.345615426,47.7200365336,22
JACK IN THE BOX  #8324,999 NW LEARY WAY,-122.3701259573,47.6631552014,21
JACK + ADELINE HEARTH LLC,515 S MICHIGAN ST,-122.32780988,47.54552363,2
J'S QUICK STOP,1618 BELLEVUE AVE #3,-122.3264424003,47.6159238525,0
J & J FOOD TRUCK INC (KC673),2601 S MCCLELLAN ST,-122.34438137,47.7043925,19
IVAR'S SEAFOOD BAR #26,13448 AURORA AVE N,-122.3442442386,47.7264644281,22
IVAR'S SALMON HOUSE FISH BAR,401 NE NORTHLAKE WAY,-122.3240472244,47.6536215796,17
IVAR'S FISH BAR,1001 ALASKAN WAY,-122.339194883,47.6040638938,11
IVAR'S ACRES OF CLAMS,1001 ALASKAN WAY,-122.339194883,47.6040638938,11
ITTO'S TAPAS RESTAURANT,4160 CALIFORNIA AVE SW,-122.38655571,47.56480351,10
ITSUMONO,610 S JACKSON ST,-122.3258515141,47.5993491898,11
"ITO, INC",1026 NE 64TH ST,-122.3164214282,47.6751316839,6
ITGT INC,4301 INTERLAKE AVE N,-122.340892252,47.6594205606,1
ITALIO PIZZA & PASTA,305 NW 85TH ST,-122.3610623551,47.6903550352,4
ITALIAN FAMILY PIZZA,1028 MADISON ST,-122.32545638,47.60936799,11
ITADAKIMASU,4743 BROOKLYN AVE NE,-122.3145092452,47.6643489297,17
ISLAND SOUL RESTAURANT,4869 RAINIER AVE S,-122.2854278502,47.5581116566,13
ISLAND BLENDS ACAI (KC601),4401 WALLINGFORD AVE N,-122.33655316,47.66047455,1
ISHONI SEATTLE,611 BROADWAY AVE E,-122.321253,47.62459,5
ISARN THAI SOUL KITCHEN,2316 NE 65TH ST,-122.30200261,47.6759808,6
IRWIN'S,2123 N 40TH ST,-122.3328346545,47.6554271607,1
IRON STEAK,628 S WELLER ST,-122.3252696843,47.5976558439,11
IRASHAI RESTAURANT,2352 CALIFORNIA AVE SW,-122.386235952,47.5814626,10
IOWH LLC SUGAR + SPOON,4518 UNIVERSITY WAY NE,-122.31274093,47.66184002,17
INTRIGUE CHOCOLATE CO,157 S JACKSON ST,-122.33246155,47.5990834,11
INTERBAY GOLF CENTER,2501 15TH AVE W,-122.3772045238,47.6412405546,9
INTERBAY CAFE LLC,945 ELLIOTT AVE W #201,-122.37040091,47.62742001,9
INGRAHAM HIGH SCHOOL KITC,1819 N 135TH ST,-122.3379050026,47.7262318886,22
INGRAHAM ATHLETICS BOOSTER CLUB,1819 N 135TH ST,-122.33790378,47.72623364,22
INDONESIAN FULL GOSPEL FELLOWSHIP,12345 8TH AVE NE,-122.3218045628,47.7192343637,12
INDO CAFE,13754 AURORA AVE N #D,-122.3445811481,47.7301676795,22
INDIAN BISTRO,2301 NW MARKET ST,-122.3864392406,47.6684992513,21
INDIA CASH AND CARRY,7819 AURORA AVE N,-122.3447213608,47.6859904912,1
INDIA BISTRO,6417 ROOSEVELT WAY NE #106,-122.3176854264,47.6755891321,6
INDI CHOCOLATE,1901 WESTERN AVE STE D,-122.34285451,47.60947204,15
INDEPENDENT PIZZERIA,4235 E MADISON ST,-122.277404,47.635899,14
INDEED CORPORATE OFFICE CAFE-FLOOR 32,1201 2ND AVE,-122.33695522,47.60684233,15
IN THE HEART,4547 CALIFORNIA AVE SW,-122.38697695,47.5615399,10
IN BOCCA AL LUPO,4303 FREMONT AVE N,-122.3502384666,47.6591049383,1
IMPERIAL LOUNGE,2400 1ST AVE,-122.34787511,47.6144207,16
IMPACT- SALISH SEA ELEMENTARY,3900 S HOLLY PARK DR,-122.28296,47.53641,13
IMMANUEL COMMUNITY SERVICES,1215 THOMAS ST,-122.3321427933,47.6206537127,7
IL TERRAZZO INTERMEZZO,411 1ST AVE S,-122.33452393,47.59873711,11
IL TERRAZZO,411 1ST AVE S,-122.3345257134,47.5987353,11
IL NIDO,2717 61ST AVE SW,-122.41109104,47.57852283,10
IL BISTRO RESTAURANT,93 PIKE ST,-122.340212876,47.608629597,15
IKIIKI,12 BOSTON ST,-122.3563402808,47.6385595544,7
IJ SUSHI BURRITO,4141 UNIVERSITY WAY NE STE 201,-122.31354276,47.65807388,17
IHOP #612,950 E MADISON ST,-122.3197132324,47.6118598672,0
IHOP #1755,10002 AURORA AVE N # 2-24,-122.3440473145,47.7022317734,22
IDIL INTERNATIONAL MARKET,4433 S GRAHAM ST STE 3,-122.2766954629,47.5457773178,13
IDA CULVER HOUSE BROADVIEW,12505 GREENWOOD AVE N,-122.3567712584,47.7208596528,22
ICONIQ LLC,1421 31ST AVE S,-122.29267749,47.58966896,19
ICHIRO SUSHI & TERIYAKI,2434 32ND AVE W,-122.3980691458,47.6406405536,8
ICHI ROLL WOK & TERIYAKI,306 N 125TH ST,-122.3549220822,47.7199267539,22
IBEX CAFE,3219 M L KING JR WAY S,-122.2976163233,47.5746010619,19
IAN'S PIZZA ON THE HILL,1620 BROADWAY AVE STE F,-122.32041557,47.61592085,0
I5 - PHO,213 1ST AVE S,-122.33459282,47.60033995,11
I LUV TERIYAKI,6500 4TH AVE S,-122.329324384,47.5451422823,2
I LOVE SUSHI ON LAKE UNION,1001 FAIRVIEW AVE N #1800,-122.3317508747,47.628819275,7
I LOVE COFFEE LLC,14313 AURORA AVE N,-122.345681075,47.7327720205,22
I HEART SUSHI,111 YESLER WAY,-122.3332036282,47.6015412036,11
HYATT PLACE - RESTAURANT,110 6TH AVE N,-122.3449248312,47.6187078138,7
HYATT HOUSE SEATTLE/DOWNTOWN,201 5TH AVE N,-122.34800337,47.61996835,7
HYATT AT OLIVE 8,1635 8TH AVE,-122.3336829356,47.613330891,15
HWC SUFUR LLC DBA KING LEROY,2041 7TH AVE,-122.33866783,47.61548639,16
HUSKY ICE CREAM,4721 CALIFORNIA AVE SW,-122.3871024452,47.5604427624,10
HURRY CURRY OF TOKYO,825 HARRISON ST,-122.34004891,47.62186388,7
HUONG XUA LLC,9629 16TH AVE SW,-122.3553963759,47.5164200589,18
HUONG DUONG,7136 M L KING JR WAY S #103,-122.281087,47.537761,13
HUONG BINH RESTAURANT,1207 S JACKSON ST STE 104,-122.316442475,47.598822278,19
HUNG LONG MARKET,9988 15TH AVE SW,-122.3535540243,47.5142094227,26
HUMMUS CAFE,8420 GREENWOOD AVE N,-122.35500458,47.69037592,1
"HUMMINGBIRD SALOON, LLC",5041 RAINIER AVE S #103,-122.28379698,47.55595766,13
HUMBLE PIE,525 RAINIER AVE S,-122.313248,47.59762933,19
HUMAN NUTRITION LAB,1100 FAIRVIEW AVE N,-122.330363,47.628619,7
HULA HULA,1501 E OLIVE WAY,-122.3258497519,47.6179347037,0
HUE KY MI GIA,1207 S JACKSON ST B101,-122.316442475,47.598822278,19
HUDSON DINER,5000 E MARGINAL WAY S,-122.3388542286,47.5574151553,23
HUANG'S NOODLE LLC,420 8TH AVE S,-122.32222151,47.5985675597,11
HT OAK TREE MARKET,10008 AURORA AVE N,-122.3424913177,47.7027003697,22
HOW TO COOK A WOLF,4200 E MADISON ST,-122.2781633013,47.6359550718,14
HOUNDS TOOTH PUBLIC HOUSE,8551 GREENWOOD AVE N,-122.3557173804,47.6920882687,1
HOTWIRE COFFEE HOUSE,4410 CALIFORNIA AVE SW,-122.3865625776,47.5645101803,10
HOTEL EDGEWATER,2411 ALASKAN WAY,-122.3514060087,47.6123640922,16
HOTEL ALBATROSS,2319 NW MARKET ST,-122.3871625286,47.6684720777,21
HOTEL 1000 HILTON LUXURY COLLECTION,1000 1ST AVE,-122.3361460952,47.604950045,11
HOT MAMA'S PIZZA,700 E PINE ST,-122.3227953622,47.6155900965,0
HOT CAKES,1650 E OLIVE WAY,-122.32382277,47.61986415,5
HOT AS PHO !,1414 2ND AVE,-122.3379461941,47.6087557461,15
HOSPITALITY INC.,5701 6TH AVE S,-122.32831343,47.55146641,2
HORIZON HOUSE,900 UNIVERSITY ST,-122.3293202307,47.6108849354,15
HOPVINE PUB,507 15TH AVE E,-122.3128693091,47.6233726425,14
HOOVERVILLE RESTAURANT,1721 1ST AVE S,-122.3344828972,47.5875607549,23
HOOD FAMOUS CAFE & BAR,504 5TH AVE S STE 107A,-122.32746,47.59819,11
HONORE PATISSERI,8056 LAKE CITY WAY NE,-122.3117860121,47.6875835704,6
HONOR MEXICANO RESTAURANT,8517 14TH AVE S,-122.315115445,47.5267218677,2
HONG KONG DIM SUM,13200 AURORA AVE N STE F,-122.34360478,47.72503653,22
HONG KONG BISTRO,507 MAYNARD AVE S STE 511C,-122.3254441732,47.5980125119,11
HONEYHOLE SANDWICHES INC,1305 E JEFFERSON ST,-122.31508599,47.60600096,0
HONEY'S ESPRESSO,6824 RAINIER AVE S,-122.27146,47.54095,13
HONEY HOLE SANDWICHES,703 E PIKE ST,-122.3232376708,47.6139163381,0
HONEY CRUMB CAKE STUDIO,177 WESTERN AVE W 268-A,-122.358974,47.619409,9
HONEY COURT RESTAURANT,516 MAYNARD AVE S,-122.3248477923,47.5978097163,11
HONEST TO GOODNESS LLC,4634 E MARGINAL WAY S,-122.33871695,47.56120838,23
HONEST BISCUITS,1901 WESTERN AVE STE E,-122.34285451,47.60947204,15
HOMEWOOD SUITES BY HILTON,206 WESTERN AVE W,-122.3595063224,47.620231879,9
HOMESTYLE DIM SUM,664 S WELLER ST,-122.3242781725,47.597635394,11
HOMER,3013 BEACON AVE S,-122.31011586,47.57660031,19
HOMEGROWN,2650 NE UNIVERSITY VILLAGE ST BLDG D 24B,-122.29852194,47.66247064,17
HOME TASTE,14409 GREENWOOD AVE N,-122.356033765,47.7334811074,22
HOME DELI & GROCERY,500 MINOR AVE N,-122.3328527039,47.6232307708,7
HOME BITES,7912 7TH AVE S,-122.32524717,47.53154656,2
HOLY ROSARY CATHOLIC CHUR,4142 42ND AVE SW,-122.3850180343,47.5654209838,10
HOLY NAMES ACADEMY,728 21ST AVE E,-122.3041772496,47.6260224869,14
HOLY MOUNTAIN BREWING COMPANY,1421 ELLIOTT AVE W,-122.37441953,47.63074347,9
HOLY BEE'S BAKERY,2521 1ST AVE STE 110,-122.3495205,47.61496043,16
HOLMAN ROAD SHELL,9796 HOLMAN RD NW,-122.3623669772,47.7011576239,4
HOLLAND AMERICA LIDO CAFE,450 3RD AVE W,-122.360384,47.623149,9
HOLGATE DELI & SUNDRIES,1737 AIRPORT WAY S,-122.3221356485,47.587164945,23
HOLE IN THE WALL BBQ,215 JAMES ST,-122.331666775,47.6024795222,11
HOKKAIDO RAMEN SANTOUKA,2626 NE VILLAGE LN,-122.29890781,47.66242201,17
HOANG LAN,7119 M L KING JR WAY S,-122.2820811042,47.5383750223,13
HO HO SEAFOOD RESTAURANT,653 S WELLER ST,-122.3248199189,47.5973257079,11
HMART GROCERY- DELI,1601 2ND AVE STE 100,-122.34017,47.61035,15
HMART GROCERY - GROCERY,1601 2ND AVE STE 100,-122.34017,47.61035,15
HIZASHI SUPER CORP LLC,2917 1ST AVE S,-122.33446944,47.57712876,23
HIROSHI'S POKE,4712 11TH AVE NE,-122.31607953,47.66358141,17
HIROSHI CATERING,2521 15TH AVE S,-122.313608,47.580312,19
HIROKI,2224 N 56TH ST,-122.3322077798,47.66903387,1
HIMITSU TERIYAKI,8014 LAKE CITY WAY NE #E,-122.3124577733,47.6867935711,6
HIMALAYAN JAVA,2510 6TH AVE,-122.34454,47.61827,16
HIMALAYAN GRILL,94 STEWART ST,-122.3415956942,47.610262968,15
HILLTOP RED APPLE,2701 BEACON AVE S,-122.3128699631,47.5789379241,19
HILLSIDE BAR,1520 E OLIVE WAY,-122.3260018372,47.6183308468,0
"HILLEL, FOUNDATION FOR JEWISH LIFE",4745 17TH AVE NE,-122.3100837347,47.6647055977,17
HILLCREST MARKET,110 SUMMIT AVE E,-122.3251209775,47.618834626,5
HILL TOP HOUSE,1005 TERRACE ST,-122.3217002302,47.6044562762,11
HILL TOP DELI,800 SENECA ST STE 101,-122.32972116,47.6097667,15
HILL TOP ALE HOUSE,2129 QUEEN ANNE AVE N,-122.3572131838,47.6379655522,7
HILL CITY,5303 RAINIER AVE S,-122.28046422,47.5535399,13
HIGHSTRIKE GRILL,4505 39TH AVE SW,-122.3819558545,47.5626338264,10
HIGHLINER PUBLIC HOUSE,3909 18TH AVE W,-122.3803011922,47.6555219203,9
HIGHLAND PARK ELEMENTARY,1012 SW TRENTON ST,-122.3481923112,47.5248189862,18
HIGHLAND PARK CORNER STORE,7789 HIGHLAND PARK WAY SW,-122.34709422,47.53212328,18
HIGHLAND CHEVRON,14056 GREENWOOD AVE N,-122.3551805704,47.732010832,22
"HIDEOUT, THE",1005 BOREN AVE,-122.3254801575,47.6094577844,11
HI-SPOT CAFE,1410 34TH AVE,-122.289109831,47.6132544124,0
HI TEA CAFE,202 BROADWAY E,-122.320674,47.620301,5
HEYDAY RESTAURANT,1372 31ST AVE S,-122.29218016,47.59053037,19
HEY! I AM YOGOST,4106 BROOKLYN AVE NE,-122.3140433707,47.6571455265,17
HERKIMER COFFEE,5611 UNIVERSITY WAY NE,-122.3132598347,47.6697981777,17
HERITAGE DISTILLING COMPANY INC. -  BALLARD,1836 NW MARKET ST,-122.38189081,47.6688508,21
HERFY'S HAMBURGER,5963 CORSON AVE S,-122.322167567,47.5480397794,2
HERBAN FEAST INC,4136 1ST AVE S,-122.33364239,47.56610415,23
HERB & BITTER,516 BROADWAY E,-122.320708,47.623621,5
HELLO ROBIN,2570 NE UNIVERITY VILLAGE ST,-122.30013,47.66358,17
HELLO EM COFFEE,1227 S WELLER ST,-122.31542,47.59732,19
HELLBENT BREWING COMPANY,13035 LAKE CITY WAY NE,-122.29320929,47.72399112,12
HEAVEN SENT FRIED CHICKEN,14330 LAKE CITY WAY NE STE 101,-122.2919610127,47.7328430767,12
HEARTBEET ORGANIC SUPERFOODS CAFE,6032 CALIFORNIA AVE SW,-122.38696934,47.54751659,3
HEAD START PROGRAM - SEATTLE HOUSING AUTHORITY,120 8TH AVE,-122.32221624,47.60246756,11
HAZLEWOOD,2311 NW MARKET ST,-122.3866193784,47.6685032713,21
HAZEL WOLF K-8 PINEHURST,11530 12TH AVE NE,-122.31461434,47.713457,12
HAYMAKER,4706 CALIFORNIA AVE SW,-122.38646071,47.56069248,10
HAWTHORNE ELEMENTARY SCHOOL,4100 39TH AVE S,-122.2833861804,47.5659051671,13
HAWK DOGS (KC742),8909 14TH AVE S,-122.31534284,47.52356089,2
HAWAII BBQ,4549 UNIVERSITY WAY NE,-122.3133533049,47.6627499976,17
HAVANA,1010 E PIKE ST,-122.3187146429,47.6142742923,0
HAU HAU MARKET,412 12TH AVE S,-122.3168900299,47.5985919781,19
HATTIE'S HAT,5231 BALLARD AVE NW,-122.3832209389,47.6660625298,21
HARVEST VINE,2701 E MADISON ST,-122.2972414091,47.6225687961,14
HARVEST BEAT,1711 N 45TH ST,-122.3367817025,47.6611538824,1
HARRY'S FINE FOODS,601 BELLEVUE AVE E,-122.3267765729,47.6244224797,5
HARRY'S BEACH HOUSE,2676 ALKI AVE SW,-122.40910906,47.57936923,10
HARRIED & HUNGRY,515 S MICHIGAN ST,-122.32780988,47.54552363,2
HARMONY PALACE,711 S KING ST,-122.3231708388,47.5982209605,11
HARISSA MEDITERRANEAN CUISINE,2255 NE 65TH ST,-122.3033828485,47.675588074,6
HARD ROCK CAFE,114 PIKE ST,-122.33954785,47.60934944,15
HARBOR MARINA DELI,1021 KLICKITAT AVE SW,-122.34818,47.56968,23
HARBOR CITY RESTAURANT,707 S KING ST,-122.3233961673,47.5982130871,11
HARBOR CAFE,1411 4TH AVE,-122.3363149401,47.6093030179,15
HARAMEYN GROCERY,5811 RAINIER AVE S,-122.2787489,47.5525487,13
HARAMBE MARKET,15023 AURORA AVE N,-122.34632203,47.73806343,22
HAPPYNESS BEVERAGE COMPANY,1424 E PINE ST,-122.3138595056,47.6154478046,0
HAPPY LEMON  DBA TRICERA LLC,2630 NE VILLAGE LN,-122.29883,47.66241,17
HAPPY LEMON,6014 MARTIN LUTHER KING JR WAY S,-122.2856512,47.54757269,13
HAPPY LAMB HOT POT,609 S WELLER ST #2F,-122.32597234,47.59734064,11
HANS DELI & GROCERY,801 SENECA ST,-122.3296152549,47.6092458281,15
HANOK,4021 E MADISON ST,-122.2802828258,47.6338317188,14
HANNYATOU LLC,1060 N 39TH ST,-122.3441699414,47.6539865251,1
HANGRY PANDA,7815 AURORA AVE N,-122.34472041,47.68594702,1
"HANGAR CAFE LLC, THE",6261 13TH AVE S,-122.3164161887,47.5467219892,2
HANDCRAFTED SANDWICHES,3307 3RD AVE W STE 313,-122.36220717,47.64913033,9
HAMPTON INN AND SUITES NORTHGATE,9550 1ST AVE NE,-122.328106,47.69924,6
HAMPTON INN,700 5TH AVE N,-122.3467040511,47.6261396291,7
HAMLIN MARKET A DELI,2729 EASTLAKE AVE E,-122.3261250296,47.6448311312,5
HAMILTON JR HIGH SCHOOL KITCH.,1610 N 41ST ST,-122.3380230574,47.6574550917,1
HAMA & CO INC,3002 BEACON AVE S,-122.309328095,47.5767877434,19
HALMIA @ FISHERMAN'S TERMINAL,3918 18TH AVE W,-122.38055,47.65559,9
HALLER LAKE COMMUNITY CLUB,12579 DENSMORE AVE N,-122.3382575423,47.7216622245,22
HALLAVA FALAFEL,4660 OHIO ST UNIT B,-122.31819755,47.55030874,23
HALF AND HALF DOUGHNUTS,516 E PIKE ST,-122.32478339,47.61426126,0
HAIDILAO HOT POT SEATTLE,600 PINE ST,-122.33521814,47.61247637,15
HAHU ABYSSINIA REST,1221 S MAIN ST #202,-122.31605392,47.59969222,19
HAGEN ROASTERS,800 5TH AVE N,-122.34730857,47.62648879,7
HABITANT,500 PINE ST 3RD FLOOR,-122.33622388,47.6121027,15
HABIT BURGER,907 NW BALLARD WAY #B120,-122.369415,47.66259258,21
HA!,4256 FREMONT AVE N,-122.3497719589,47.6589213387,1
H-MART,4216 UNIVERSITY WAY NE,-122.31289852,47.65888909,17
H BISTRO,606 S WELLER ST,-122.326035801,47.5976649337,11
GYRO TIME,10400 GREENWOOD AVE N,-122.3549934424,47.7046214665,22
GYRO SAJ,1301 MADISON ST,-122.32216878,47.61022868,11
GYRO SABABA,2100 N NORTHGATE WAY #E,-122.3334961928,47.709022328,22
"GYRO ON LAKE CITY, LLC",12340 LAKE CITY WAY NE,-122.2954295918,47.7185126711,12
GYRO LLC,1501 4TH AVE,-122.3375047654,47.6102733274,15
GYRO HUT,11020 8THAB AVE NE,-122.3202939708,47.7094510685,12
GYRO HOUSE,2355 10TH AVE E,-122.32039711,47.64108111,5
GYRO HEROES,4111 SW ADMIRAL WAY,-122.38407068,47.58099927,10
GYRO EXPRESS,701 5TH AVE #110,-122.3300680276,47.6043478021,11
GYRO AND MORE,1205 DEXTER AVE N,-122.3425933963,47.630177978,7
GURKANWAL INC,1522 E MADISON ST,-122.3119680733,47.6150841664,0
GUMBO HOUSE SEATTLE LLC,10256 16TH AVE SW,-122.3546868,47.51023065,26
"GUINUA FOOD INC, I LOVE TERIYAKI",3409 STONE WAY N #101,-122.3431601417,47.6489424382,1
GUCKENHEIMER SERVICES LLC,1201 3RD AVE #4800,-122.33588812,47.60725056,15
GUCKENHEIMER SERVICES,4634 E MARGINAL WAY S E 120,-122.33871695,47.56120838,23
GUANACO'S TACOS,4106 BROOKLYN AVE NE,-122.3140433774,47.6571455267,17
GRUMPY BEAN,910 STEWART ST,-122.33438049,47.61594336,15
GROWLERZ LLC,5269 RAINIER AVE S,-122.28147002,47.55404988,13
GROOVE CITY GRIND,3100 AIRPORT WAY S,-122.321066107,47.5767187045,23
GROCERY PLUS,9660 16TH AVE SW,-122.3548744129,47.5157036653,18
GROCERY OUTLET OF CROWN HILL,8700 15TH AVE NW,-122.37603799,47.69281731,4
GROCERY OUTLET LAKE CITY,3020 NE 127TH ST,-122.29520656,47.72175172,12
GRILL FROM IPANEMA,2313 1ST AVE S #B,-122.3468482791,47.6133547534,16
GRETTIE'S GOODIES,2201 NW 85TH ST,-122.38454554,47.69039634,4
GRETCHEN'S PLACE,5432 SAND POINT WAY NE,-122.2760639296,47.668478358,17
GREENWOOD SIP AND SHIP,7511 GREENWOOD AVE N,-122.3555891,47.68369682,1
GREENWOOD SENIOR CENTER,525 N 85TH ST,-122.3510608675,47.6903561391,1
GREENWOOD FLAME,10410 GREENWOOD AVE N #B,-122.3550645694,47.7048630624,22
GREENWOOD ELEMENTARY SCHOOL,144 NW 80TH ST,-122.360046615,47.6872814286,4
GREENWOOD ALIBI,10406 HOLMAN RD N,-122.3565919575,47.7042998056,22
"GREENLAKE GUEST HOUSE, LLC",7630 E GREEN LAKE DR N,-122.3338999968,47.6837131701,1
"GREENLAKE GAS STATION, INC",7200 AURORA AVE N,-122.344021872,47.6817745124,1
GREENLAKE ELEMENTARY SCH,2400 N 65TH ST,-122.328909528,47.6763548614,1
GREENLAKE BOATHOUSE,7850 GREENLAKE DR N,-122.3268680581,47.6810366945,1
GREENLAKE BOAT HOUSE,7850 GREENLAKE DR N,-122.3288946422,47.6802692723,1
GREENLAKE BAR & GRILL,7200 E GREENLAKE DR N,-122.3256023137,47.6803598595,6
GREENBRIDGE CAFE,9901 8TH AVE SW,-122.34546648,47.51451799,18
GREEN TREE ASIAN LLC,8576 GREENWOOD AVE N,-122.3551152,47.69214875,1
GREEN SPROUTS FOOD,1715 E OLIVE WAY,-122.32281992,47.61951127,5
GREEN LEAF VIETNAMESE RESTAURANT,418 8TH AVE S,-122.3222234804,47.5986364329,11
GREEN HOUSE,4106 BROOKLYN AVE NE #101 A,-122.3140433774,47.6571455267,17
GRECIAN CORNER,100 4TH AVE N,-122.3485431604,47.6191577362,7
GREAT WESTERN PACIFIC,1301 ALASKAN WAY,-122.3415068584,47.6060981453,15
"GREAT WESTERN ATTRACTIONS, LLC (KC948)",1301 ALASKAN WAY,-122.34118541,47.6059985,15
GREAT STATE PIER 54 LLC,1001 ALASKAN WAY STE 104,-122.33915,47.60411,11
GREAT STATE BURGER,504 5TH AVE S # 118,-122.3274599,47.5981922,11
GREAT NOTION BREWING,6235 AIRPORT WAY S STE 102,-122.31474,47.54782,2
"GREAT NORTHWEST SOUP CO, THE",1201-B EASTLAKE AVE E,-122.3277946503,47.6307400323,5
GREAT AMERICAN DINER & BAR,4752 CALIFORNIA AVE SW,-122.38660619,47.55948335,10
GRATEFUL BREAD,7001 35TH AVE NE,-122.2906972239,47.6796366041,6
GRAPPA,2 BOSTON ST,-122.3565303121,47.6386162487,7
GRAND HYATT SEATTLE,721 PINE ST,-122.3332979087,47.6127535326,15
GRAND CENTRAL BAKERY- COMMISSARY,21 S NEVADA ST,-122.34054003,47.56534818,23
GRAND CENTRAL BAKERY CAFE,1607 N 45TH ST STE 101,-122.33838,47.66126,1
GRAND CENTRAL BAKERY & CAFE,1616 EASTLAKE AVE E,-122.3247364861,47.6346361776,5
GRAND CENTRAL BAKERY,7501 35TH AVE NE,-122.29069251,47.68316353,6
GRAHAM HILL ELEMENTARY SCHOOL,5149 S GRAHAM ST,-122.2679769998,47.5458445674,13
GRADUATE SEATTLE,4507 BROOKLYN AVE NE,-122.3146089096,47.6617822252,17
GRACIOUS FOODS LLC,4436 RAINIER AVE S #B,-122.287496,47.563067,13
GRACIA,5313 B BALLARD AVE NW,-122.383819,47.666574,21
GP SONI LLC,7501 ROOSEVELT WAY NE,-122.3179189115,47.6833691245,6
GOURMONDO JAM CAFE,1812 BOREN AVE,-122.33192614,47.61683017,15
GOURMONDO CO,1007 STEWART ST,-122.33310588,47.61637025,15
GOURMONDO CAFES & CATERING,2415 AIRPORT WAY S,-122.32211,47.58119,23
GOURMONDO CAFE AT MOHAI,860 TERRY AVE,-122.325188,47.608087,7
GOURMONDO CAFE & CATERING,1918 8TH AVE FL 11,-122.33582476,47.6156378,15
GOURMONDO CAFE,201 ELLIOTT AVE W,-122.36032829,47.61972005,9
GOURMET NOODLE BOWL,707 8TH AVE S,-122.322695512,47.5963319758,11
GOURMET LATTE' INC #4,13279 AURORA AVE N,-122.345242788,47.7252340153,22
GOURMET LATTE' #5,8762 HOLMAN RD NW,-122.3756486578,47.6941212653,4
GOURMET LATTE #3,540 ELLIOTT AVE W,-122.3647797755,47.6241655537,9
GORGEOUS GEORGE'S,7719 N GREENWOOD AVE N,-122.355541906,47.6848972171,1
GORDITOS,213 N 85TH ST,-122.3559354686,47.6903287615,1
GOPUFF,4620 UNION BAY PL NE,-122.293151,47.661842,17
GOPUFF,4503 8TH AVE NW,-122.36651575,47.66168548,21
GOPOKE,625 S KING ST,-122.32528801,47.59820414,11
GOOGLE WAT2 BARISTA,651 N 34TH ST,-122.35049942,47.64866612,1
GOOGLE TROLL CAFE,601 N 34TH ST,-122.3505842,47.64950194,1
GOOGLE KAYAK CAFE,651 N 34TH ST,-122.35049942,47.64866612,1
GOODIES MEDITERRANEAN MARKET,13721 LAKE CITY WAY NE,-122.292544,47.729161,12
GOOD WEATHER,1429 12TH AVE #C2,-122.31710441,47.61381539,0
GOOD VOYAGE,8520 14TH AVE S,-122.31457236,47.52673975,2
GOOD SHAPE PIZZA LLC,2601 S MCCLELLAN ST,-122.29903153,47.57819412,19
GOOD DAY DONUTS,9823 15TH AVE SW -STE E,-122.3542259629,47.515278277,18
GOOD BAR,240 2ND AVE S STE 101,-122.33130851,47.60022288,11
GOM HONG,516 7TH AVE S,-122.323490185,47.5978570069,11
GOLDINBLACK,621 QUEEN ANNE AVE N,-122.35689329,47.62521387,7
GOLDEN WHEAT BAKERY CAFE,2908 E CHERRY ST,-122.294421,47.608016,0
GOLDEN SINGHA THAI CUISINE,425 CEDAR ST,-122.347267618,47.6181665141,16
GOLDEN DAISY RESTAURANT,2518 BEACON AVE S,-122.3130478472,47.5804933902,19
GOLDEN CITY RESTAURANT,5518 20TH AVE NW,-122.3818619489,47.6692366323,21
GOLD BAR LLC,227 9TH AVE N,-122.34015,47.62054,7
GOKAN,954 E UNION ST STE 101,-122.3198027,47.61324356,0
GOGI ON THE GO,5604 DELRIDGE WAY SW,-122.36272184,47.55167133,18
GO SEATTLE GRAB & GO,9988 15TH AVE SW #A,-122.353672,47.514002,26
GO SEATTLE CATERING,5600 DELRIDGE WAY SW,-122.36261,47.55175,18
GLOBAL CAFE GROUP LLC,645 ELLIOTT AVE W #170,-122.36849581,47.62612229,9
GLO'S,1621 E OLIVE WAY,-122.3245361734,47.6192909817,5
GIRIN RESTAURANT,501 STADIUM PL S,-122.33186554,47.59811041,11
GIM WAH RESTAURANT,3418 W MCGRAW ST,-122.4020694734,47.6397259301,8
GILBERT'S GREATS LLC,9833 17TH AVE SW,-122.3128,47.66246,18
GIDDY UP BURGERS AND MORE,4600 LEARY WAY NW,-122.36763395,47.66242468,21
"GHOSTFISH BREWING COMPANY, LLC",2942 1ST AVE S,-122.33390024,47.57635092,23
GHOST NOTE COFFEE,1623 BELLEVUE AVE STE A,-122.32713216,47.61593543,0
GHOST ALLEY ESPRESSO,1499 POST ALY,-122.34057354,47.60851098,15
GH PASTA CO,2305 6TH AVE 2S,-122.34271963,47.61673003,16
